ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome_name	start_position	end_position	description	external_gene_name
ENSG00000151914	33951.6735085745	-0.437423866825625	0.0907817411565794	-4.81841239496785	1.4470503677495e-06	0.000323784345493232	6	56457987	56954830	dystonin [Source:HGNC Symbol;Acc:HGNC:1090]	DST
ENSG00000152104	1732.24076405111	-0.344700264228477	0.0966747247239592	-3.56556757945491	0.000363069587957853	0.0253273073152481	1	214348700	214552449	protein tyrosine phosphatase non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]	PTPN14
ENSG00000152137	432.527174327835	0.904825454278427	0.157052887692941	5.76127868497062	8.34790718788742e-09	4.12490963921487e-06	12	119171555	119224855	heat shock protein family B (small) member 8 [Source:HGNC Symbol;Acc:HGNC:30171]	HSPB8
ENSG00000152332	754.221456814253	-0.48965639906516	0.118341756384095	-4.13764687990528	3.50885829900111e-05	0.00428985057400558	1	162497251	162529631	U2AF homology motif kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]	UHMK1
ENSG00000152518	1305.67450623031	-0.429264328992198	0.128335114753745	-3.34487041848124	0.000823210217185727	0.0456189250729231	2	43222402	43226606	ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]	ZFP36L2
ENSG00000152601	1282.23508808284	-0.440985271784038	0.102865931739836	-4.28699049651694	1.81110038251019e-05	0.0025934755417032	3	152243828	152465781	muscleblind like splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:6923]	MBNL1
ENSG00000152894	2298.40981160888	-0.345703460658846	0.102415890437251	-3.37548654982066	0.0007368529372292	0.0425383409717553	6	127968780	128520619	protein tyrosine phosphatase receptor type K [Source:HGNC Symbol;Acc:HGNC:9674]	PTPRK
ENSG00000154380	1282.93271243365	-0.523372251183781	0.106804839962553	-4.90026717297904	9.57064157080019e-07	0.000236454663308582	1	225486765	225653298	ENAH actin regulator [Source:HGNC Symbol;Acc:HGNC:18271]	ENAH
ENSG00000154639	832.70723695346	-0.423430647707798	0.127768939924523	-3.31403428687701	0.000919602299909856	0.0480421307252466	21	17512971	17593579	CXADR Ig-like cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:2559]	CXADR
ENSG00000154642	1084.0844310968	-0.37641731091245	0.105292987088462	-3.57495139345037	0.000350292968267594	0.025126840948404	21	17788974	17819386	chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]	C21orf91
ENSG00000155918	279.030176215245	0.677139885046229	0.162757257135005	4.16042821663277	3.17651447162076e-05	0.00409459620858158	6	150018334	150025532	retinoic acid early transcript 1L [Source:HGNC Symbol;Acc:HGNC:16798]	RAET1L
ENSG00000156453	1454.31307697081	0.372851550242554	0.110136732993507	3.38535146366233	0.000710871709110789	0.0419414308375366	5	141853090	141879246	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	PCDH1
ENSG00000157106	947.285002329582	-0.455199143997241	0.108744530706042	-4.18594977643273	2.83976139730849e-05	0.00382690118303198	16	18804860	18926412	SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]	SMG1
ENSG00000157557	6150.37324019468	-0.295065161751966	0.0840952597374791	-3.50870147346086	0.000450300029855818	0.0301701020003398	21	38805115	38824956	ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]	ETS2
ENSG00000158786	82.8733455219523	1.17467232282448	0.284883459952196	4.12334335949722	3.73412425780112e-05	0.00447302823972358	1	20139323	20150381	phospholipase A2 group IIF [Source:HGNC Symbol;Acc:HGNC:30040]	PLA2G2F
ENSG00000159713	91.2288763328678	-1.03560632293282	0.248380688956873	-4.16943171903609	3.05360081091336e-05	0.00397941230951885	16	67389027	67393518	tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]	TPPP3
ENSG00000160712	910.771676747239	-0.448965236500779	0.109218637709632	-4.11070167066536	3.94458583640434e-05	0.00463156865682367	1	154405193	154469450	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]	IL6R
ENSG00000161249	7158.07102694041	0.566614224327495	0.105361709645772	5.37780021065019	7.54014194558864e-08	2.88446913976567e-05	19	35497220	35513693	dermokine [Source:HGNC Symbol;Acc:HGNC:25063]	DMKN
ENSG00000162552	185.004706033728	-0.714659696312915	0.181764302957667	-3.93179345275161	8.43144933344192e-05	0.00877092610923577	1	22117313	22143969	Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]	WNT4
ENSG00000163110	2055.40581053542	-0.342747486315288	0.0951607870083434	-3.60177229603236	0.000316055143242654	0.0235729430422304	4	94451857	94668227	PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]	PDLIM5
ENSG00000163207	2161.9720311232	1.0161776371826	0.120560241696062	8.428795620238	3.49240934609977e-17	8.28329648707945e-14	1	152908546	152911886	involucrin [Source:HGNC Symbol;Acc:HGNC:6187]	IVL
ENSG00000163216	5033.50202603358	0.668078667275334	0.0943218681885059	7.08296686766374	1.4110042076078e-12	1.28716145369392e-09	1	153039732	153041931	small proline rich protein 2D [Source:HGNC Symbol;Acc:HGNC:11264]	SPRR2D
ENSG00000163382	613.899810832666	0.402724506480755	0.119017816845142	3.38373293306795	0.000715075223010982	0.0419805795529071	1	156591743	156609507	NAD(P)HX epimerase [Source:HGNC Symbol;Acc:HGNC:18453]	NAXE
ENSG00000163629	1125.42058470721	-0.370238671845399	0.101314235800815	-3.65435981349446	0.000257824487095089	0.0201153986346096	4	86593944	86815180	protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]	PTPN13
ENSG00000163681	955.727204123122	-0.375227125685391	0.110182961617993	-3.40549137702718	0.000660450992411397	0.03996065468881	3	57755450	57931461	sarcolemma associated protein [Source:HGNC Symbol;Acc:HGNC:16643]	SLMAP
ENSG00000164120	28.1972872684042	1.66485266187585	0.466600155151414	3.56804995346731	0.000359647948146436	0.0252370711069147	4	174490175	174523154	15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]	HPGD
ENSG00000164142	735.315245523619	-0.494663651628572	0.11633293224919	-4.25213774005956	2.11739556234825e-05	0.00291978999696371	4	151409118	151670503	FHF complex subunit HOOK interacting protein 1A [Source:HGNC Symbol;Acc:HGNC:34237]	FHIP1A
ENSG00000164825	189.095075148685	0.734841732595665	0.199201936376935	3.68892866184382	0.000225200347347273	0.0184182822013194	8	6870592	6877936	defensin beta 1 [Source:HGNC Symbol;Acc:HGNC:2766]	DEFB1
ENSG00000165029	1106.91727737393	-0.583905960742807	0.119883807980324	-4.8705990456913	1.11260411616693e-06	0.000258713180659288	9	104781006	104928155	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]	ABCA1
ENSG00000165799	124.827495101979	0.784739550024104	0.236113960311234	3.32356269400462	0.000888754431258529	0.0471311688737436	14	21042316	21044234	ribonuclease A family member 7 [Source:HGNC Symbol;Acc:HGNC:19278]	RNASE7
ENSG00000165949	628.320829711175	0.539264905344517	0.131532303934835	4.09986664273504	4.13388277156622e-05	0.00480624664588273	14	94104836	94116700	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	IFI27
ENSG00000165953	80.0156334629363	2.43960896171264	0.303899603075969	8.02768064525171	9.93326440970785e-16	1.68283689478179e-12	14	94487274	94517844	serpin family A member 12 [Source:HGNC Symbol;Acc:HGNC:18359]	SERPINA12
ENSG00000166394	289.953361338941	0.706286380823068	0.150720237516727	4.68607529061707	2.78493849042155e-06	0.000559772636574732	11	7665097	7677222	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	CYB5R2
ENSG00000166396	6770.55651605121	0.318382047026109	0.0822014269447937	3.87319367630848	0.000107418396381464	0.0106156230223982	18	63752935	63805376	serpin family B member 7 [Source:HGNC Symbol;Acc:HGNC:13902]	SERPINB7
ENSG00000166833	969.576387295481	-0.456540512636331	0.112703730547451	-4.05080213777057	5.10423554700777e-05	0.00565711489270702	11	19350724	20121601	neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]	NAV2
ENSG00000167244	59.3189984809703	1.05843195724838	0.315706964750163	3.35257715358284	0.000800629228571524	0.0445758780358202	11	2129112	2158391	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	IGF2
ENSG00000167754	3159.84087696962	0.605509530581452	0.0951598102208687	6.36308047668492	1.97747011741326e-10	1.37945988955317e-07	19	50943299	50953314	kallikrein related peptidase 5 [Source:HGNC Symbol;Acc:HGNC:6366]	KLK5
ENSG00000167757	722.285842103813	0.501334183496334	0.122910332059345	4.07886119170415	4.52568472860435e-05	0.00516063656282057	19	51022216	51028039	kallikrein related peptidase 11 [Source:HGNC Symbol;Acc:HGNC:6359]	KLK11
ENSG00000167767	1525.60734478032	0.964250712178406	0.118194554955829	8.15816526014043	3.40151907515787e-16	6.72310245204952e-13	12	52168996	52192014	keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]	KRT80
ENSG00000167914	183.356293763319	1.11255601659373	0.195794879151608	5.68225288329557	1.32931907663456e-08	6.06322881915741e-06	17	39953263	39977768	gasdermin A [Source:HGNC Symbol;Acc:HGNC:13311]	GSDMA
ENSG00000168143	782.79938690944	-0.47382332668328	0.110873662621177	-4.27354265640341	1.92391457445219e-05	0.00271615511171768	6	54846771	54945099	family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357]	FAM83B
ENSG00000169018	1718.97864940206	-0.345073435349363	0.0964727185298649	-3.57690174598469	0.000347690785752948	0.025126840948404	15	68277745	68295862	fem-1 homolog B [Source:HGNC Symbol;Acc:HGNC:3649]	FEM1B
ENSG00000169035	637.526161756713	0.883586198417071	0.159122417484954	5.55287062868197	2.81016056247969e-08	1.23428496705358e-05	19	50976468	50984099	kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368]	KLK7
ENSG00000169469	17987.1214536468	0.525121035636143	0.114186888657649	4.59878574334871	4.24960549989292e-06	0.000763576842776215	1	153031203	153032900	small proline rich protein 1B [Source:HGNC Symbol;Acc:HGNC:11260]	SPRR1B
ENSG00000169474	8047.9469522583	0.658062245881177	0.0966639275386475	6.80773337725259	9.91483930570130e-12	8.39857709473656e-09	1	152984081	152985814	small proline rich protein 1A [Source:HGNC Symbol;Acc:HGNC:11259]	SPRR1A
ENSG00000169509	502.172562921696	1.4858089260426	0.442474023085396	3.35795741336851	0.000785207095545424	0.0441977544140473	1	152514482	152516008	cysteine rich C-terminal 1 [Source:HGNC Symbol;Acc:HGNC:29875]	CRCT1
ENSG00000169641	1155.49024561206	-0.378037390632033	0.114315709642542	-3.30695922558791	0.000943146191776854	0.0488417933986101	1	23084030	23178152	leucine zipper protein 1 [Source:HGNC Symbol;Acc:HGNC:14985]	LUZP1
ENSG00000170423	123.767239224095	1.36558765639763	0.226110754953082	6.03946352167541	1.54627463838527e-09	8.73203377933855e-07	12	52837804	52849092	keratin 78 [Source:HGNC Symbol;Acc:HGNC:28926]	KRT78
ENSG00000170426	215.27141324406	0.944610753022799	0.17362231444108	5.44060684862808	5.30993808307029e-08	2.17139847334933e-05	12	56923133	56934408	short chain dehydrogenase/reductase family 9C member 7 [Source:HGNC Symbol;Acc:HGNC:29958]	SDR9C7
ENSG00000171346	2647.47094444965	-0.546742634109003	0.106393167794898	-5.13888857189587	2.76368211983273e-07	8.62487006818324e-05	17	41513745	41522529	keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]	KRT15
ENSG00000171444	917.184727358853	-0.354155884460038	0.106622787028529	-3.32157781962008	0.000895100177139741	0.0471777466697786	5	113022106	113488823	MCC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:6935]	MCC
ENSG00000171476	1007.60352922251	0.856893327978221	0.119021483007316	7.19948454957121	6.04406043899534e-13	6.51604661327688e-10	4	56647989	56681877	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	HOPX
ENSG00000171954	139.165278616684	1.03040877576359	0.216667263681996	4.75571970704318	1.97740671350958e-06	0.000418751182419823	19	15508477	15552317	cytochrome P450 family 4 subfamily F member 22 [Source:HGNC Symbol;Acc:HGNC:26820]	CYP4F22
ENSG00000171988	439.155018778007	-0.532848089270407	0.13672738755675	-3.89715695437568	9.73285451321534e-05	0.00985065388633494	10	63167221	63521850	jumonji domain containing 1C [Source:HGNC Symbol;Acc:HGNC:12313]	JMJD1C
ENSG00000172292	467.062549680043	-0.607400581366186	0.136519296544264	-4.44919214163434	8.61938814719067e-06	0.00136289765383379	2	168456249	168775134	ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826]	CERS6
ENSG00000172331	308.524359934443	0.616336545973723	0.174597064927272	3.53005101334581	0.000415479548110233	0.0279952952331776	7	134646811	134679816	bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]	BPGM
ENSG00000172380	2314.11240980166	-0.391317717759519	0.0903510203473896	-4.33108244107201	1.48378110197637e-05	0.00219952001104222	1	67701466	67833476	G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]	GNG12
ENSG00000172403	114.835529647974	-0.834173323677457	0.226078712120018	-3.68974732673911	0.000224476897157636	0.0184182822013194	4	118850688	119061247	synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732]	SYNPO2
ENSG00000172493	539.105333710007	-0.578898516082039	0.131834543211163	-4.39109888790528	1.12779231013574e-05	0.00173694662414283	4	86934237	87141073	ALF transcription elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:7135]	AFF1
ENSG00000172818	353.81549122983	0.646370615607044	0.165929626738886	3.89545030812491	9.80164565804472e-05	0.00985065388633494	11	65786714	65797219	ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]	OVOL1
ENSG00000173276	282.579738295769	-0.509250910218868	0.152536887499489	-3.33854268673584	0.00084219089271677	0.0460255382337704	21	41986831	42010387	zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083]	ZBTB21
ENSG00000173281	1173.98488163101	-0.405577727908885	0.116028742387911	-3.49549361272006	0.000473185778014389	0.0308324733047947	8	9136255	9151574	protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]	PPP1R3B
ENSG00000173821	1184.66796923574	-0.386576889868272	0.104659015402336	-3.69367978842695	0.000221032106342197	0.0184182822013194	17	80260852	80398794	ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539]	RNF213
ENSG00000175315	89.808937559194	1.54190703866495	0.266658420839447	5.7823301953525	7.36729197517198e-09	3.79863980580715e-06	11	66012008	66013505	cystatin E/M [Source:HGNC Symbol;Acc:HGNC:2478]	CST6
ENSG00000175416	2565.04214572154	0.376313153279157	0.10194726852348	3.6912529264331	0.000223152098074287	0.0184182822013194	5	176392494	176416557	clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]	CLTB
ENSG00000178372	1489.24451403262	1.12389191730809	0.115603550138429	9.72194985328989	2.43081376949444e-22	1.44135102462173e-18	10	5498697	5499570	calmodulin like 5 [Source:HGNC Symbol;Acc:HGNC:18180]	CALML5
ENSG00000179388	137.55384365806	1.08744194855104	0.241539660649712	4.50212584395436	6.72771244009025e-06	0.001139770597529	8	22687659	22693480	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	EGR3
ENSG00000179913	192.772207663236	0.778763905105304	0.183046595697708	4.25445718964035	2.09556746107401e-05	0.00291978999696371	19	17794697	17814175	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]	B3GNT3
ENSG00000180316	191.149414326112	0.676938740780346	0.182898392602162	3.70117381103951	0.000214604406030732	0.0180496003625422	6	36243203	36313955	patatin like domain 1, omega-hydroxyceramide transacylase  [Source:HGNC Symbol;Acc:HGNC:21246]	PNPLA1
ENSG00000181458	2319.9942323953	0.416362626890185	0.12173479956893	3.42024325307594	0.000625651629499756	0.0384435371722156	3	100492219	100579281	transmembrane protein 45A [Source:HGNC Symbol;Acc:HGNC:25480]	TMEM45A
ENSG00000183479	46.7503099781783	1.34893448108748	0.361358787881326	3.7329505364914	0.000189249770079851	0.0165023016424776	X	153444473	153470587	three prime repair exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12270]	TREX2
ENSG00000183696	1940.11803411529	0.433571966457995	0.122720184970533	3.53301265445535	0.000410852805338095	0.0278417338200255	7	48088628	48108736	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]	UPP1
ENSG00000184459	212.713384016249	0.923369968367376	0.189371372317951	4.87597442562256	1.08272636647102e-06	0.000256801039599597	22	32413845	32464484	BPI fold containing family C [Source:HGNC Symbol;Acc:HGNC:16503]	BPIFC
ENSG00000185112	84.2655339328266	0.974642780421105	0.244359658200947	3.98855845353825	6.64760237401138e-05	0.00710215464445054	3	194685883	194689037	family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]	FAM43A
ENSG00000185551	560.037676464804	-0.461450433291798	0.125403098620082	-3.67973709078591	0.000233474534547644	0.0187079358459494	15	96325797	96340263	nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]	NR2F2
ENSG00000185585	991.664507265649	-0.583717391180113	0.10665741712707	-5.47282511524425	4.42917161806894e-08	1.87591236495284e-05	9	124777122	124814885	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	OLFML2A
ENSG00000186260	446.090441880437	-0.490154674291551	0.128998581930638	-3.79969040710158	0.000144876963612289	0.0133185729571949	16	14071058	14266778	myocardin related transcription factor B [Source:HGNC Symbol;Acc:HGNC:29819]	MRTFB
ENSG00000186340	1600.94736745784	-0.518310315336772	0.133331496598185	-3.88738091569453	0.000101331672506936	0.0100982546576449	6	169215780	169254060	thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786]	THBS2
ENSG00000186844	43.9590011329912	1.48429488040332	0.419043467191916	3.54210242281032	0.000396951311280257	0.0273593911524768	1	152827473	152828097	late cornified envelope 1A [Source:HGNC Symbol;Acc:HGNC:29459]	LCE1A
ENSG00000188089	315.428040733873	0.540276252431016	0.155696982325123	3.47004960765921	0.00052036224719173	0.0331772897282082	15	41981394	42051190	phospholipase A2 group IVE [Source:HGNC Symbol;Acc:HGNC:24791]	PLA2G4E
ENSG00000188229	1354.94909523305	0.403197088614325	0.0999414776761709	4.03433187090509	5.47578808368715e-05	0.00601271952633758	9	137241287	137243707	tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]	TUBB4B
ENSG00000188293	1305.60455748416	0.489625485277107	0.117875155465708	4.15376321959166	3.27051602925507e-05	0.00412606910541871	19	46229742	46231243	IGF like family member 1 [Source:HGNC Symbol;Acc:HGNC:24093]	IGFL1
ENSG00000188505	392.887495896407	1.17278258778134	0.149728218454136	7.83274255106814	4.77341114538862e-15	6.28976475257374e-12	19	39196964	39201884	NCCRP1, F-box associated domain containing [Source:HGNC Symbol;Acc:HGNC:33739]	NCCRP1
ENSG00000188508	10419.8886703931	0.976202182661257	0.114388021444934	8.5341294510562	1.41214659575176e-17	4.18666161975503e-14	19	35487324	35495558	keratinocyte differentiation associated protein [Source:HGNC Symbol;Acc:HGNC:16313]	KRTDAP
ENSG00000188643	10371.9471889158	0.350538453892541	0.0918746004059486	3.81540112657562	0.00013596188919081	0.0126228492588731	1	153606882	153614012	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	S100A16
ENSG00000189001	3639.55501085225	0.774054803703019	0.0971248684072238	7.96968702657668	1.59076715905614e-15	2.35811346740584e-12	19	35523367	35528351	suprabasin [Source:HGNC Symbol;Acc:HGNC:24950]	SBSN
ENSG00000189051	51.3969060213665	1.41069321527975	0.33821786577562	4.17096007641309	3.03319004823995e-05	0.00397941230951885	17	8390702	8397827	ring finger protein 222 [Source:HGNC Symbol;Acc:HGNC:34517]	RNF222
ENSG00000189143	540.535325613318	0.716042977519743	0.125333815358297	5.71308689097797	1.10944993284203e-08	5.26278670142947e-06	7	73799542	73832690	claudin 4 [Source:HGNC Symbol;Acc:HGNC:2046]	CLDN4
ENSG00000189159	1011.68307649663	0.453395978733656	0.104511268869419	4.33824968004311	1.43621940464303e-05	0.00215596530628629	17	75135248	75168281	Jupiter microtubule associated homolog 1 [Source:HGNC Symbol;Acc:HGNC:14569]	JPT1
ENSG00000189182	108.90068636415	1.11424889066712	0.224384695281815	4.96579719605069	6.84194259992052e-07	0.000193187136410613	12	52689626	52703524	keratin 77 [Source:HGNC Symbol;Acc:HGNC:20411]	KRT77
ENSG00000196542	113.887605763051	1.56806267736212	0.220564125418039	7.10932784010159	1.16609457055742e-12	1.15239295935338e-09	3	161344798	161372880	serine palmitoyltransferase small subunit B [Source:HGNC Symbol;Acc:HGNC:24045]	SPTSSB
ENSG00000196805	50.2317121215827	1.60893326570076	0.318794325939169	5.0469319394592	4.48961192505734e-07	0.000133105769548138	1	153070226	153071611	small proline rich protein 2B [Source:HGNC Symbol;Acc:HGNC:11262]	SPRR2B
ENSG00000196914	2209.78277250155	-0.390008834162601	0.0958346124443252	-4.06960308196765	4.70932998928357e-05	0.00531885184218228	11	120336238	120489937	Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193]	ARHGEF12
ENSG00000197321	850.053896254803	-0.467744505026307	0.112546026585534	-4.15602859751626	3.23827308670709e-05	0.00412606910541871	10	29457332	29737123	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	SVIL
ENSG00000198146	448.424884449582	-0.468773580023964	0.138838583703462	-3.37639269660941	0.000734430131781411	0.0425383409717553	15	34978341	34989479	zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061]	ZNF770
ENSG00000198589	712.83474748831	-0.411771903538205	0.115251263582021	-3.57281899339142	0.000353158880205816	0.025126840948404	4	150264435	151015755	LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]	LRBA
ENSG00000198961	1175.96600092495	-0.349658976383997	0.100483272394925	-3.47977298161375	0.000501838825402255	0.0323440577741595	5	109334704	109409991	praja ring finger ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:17481]	PJA2
ENSG00000203837	837.658478265204	0.708791161100041	0.115990054109963	6.11079257216381	9.91375514158953e-10	6.07425578103819e-07	10	116427847	116477957	pancreatic lipase related protein 3 [Source:HGNC Symbol;Acc:HGNC:23492]	PNLIPRP3
ENSG00000204020	36.2036574719768	1.3836876548569	0.373843423043935	3.70124915824529	0.000214540680355678	0.0180496003625422	10	88759982	88779626	lipase family member N [Source:HGNC Symbol;Acc:HGNC:23452]	LIPN
ENSG00000204323	62.7008462121019	0.968330494162464	0.281942056045809	3.43450178289518	0.000593644166824244	0.0369659650249118	17	75628368	75642570	small integral membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:40030]	SMIM5
ENSG00000204421	337.560816374938	1.04373082878907	0.168796399114103	6.18337141234588	6.27468479082089e-10	4.13397149635249e-07	6	31718648	31721746	lymphocyte antigen 6 family member G6C [Source:HGNC Symbol;Acc:HGNC:13936]	LY6G6C
ENSG00000204538	35.0416164243724	1.9401080467213	0.406175845150657	4.77652245913757	1.78352641785512e-06	0.000384560723442617	6	31137534	31139066	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]	PSORS1C2
ENSG00000204618	680.403584352795	0.608933130327627	0.114951261660361	5.29731576262993	1.17517377675336e-07	3.98182451957661e-05	6	30070266	30075849	ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064]	RNF39
ENSG00000204866	209.139859408701	0.71024261103938	0.191435233522241	3.71009347637598	0.000207182735219444	0.017676115517751	19	46143106	46161298	IGF like family member 2 [Source:HGNC Symbol;Acc:HGNC:32929]	IGFL2
ENSG00000211445	2392.10478403843	0.386775245147636	0.102844560262992	3.76077494189855	0.000169387780711024	0.015103531514677	5	151020591	151028988	glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]	GPX3
ENSG00000211459	6591.7246285074	0.432464178788932	0.108089638737272	4.0009771874629	6.30814397802616e-05	0.00680075267594657	MT	648	1601	mitochondrially encoded 12S rRNA [Source:HGNC Symbol;Acc:HGNC:7470]	MT-RNR1
ENSG00000215853	34.0451071561656	1.83934923738872	0.397289499805947	4.62974540803906	3.66115592357051e-06	0.000668513806681577	1	152153595	152159228	repetin [Source:HGNC Symbol;Acc:HGNC:26809]	RPTN
ENSG00000243566	480.360816069645	-0.51701993249409	0.132146461197526	-3.91247656432718	9.13544061350147e-05	0.00942062523787078	7	76510525	76516522	uroplakin 3B [Source:HGNC Symbol;Acc:HGNC:21444]	UPK3B
ENSG00000244057	54.8352069022523	1.82104564977476	0.361534132790904	5.03699508457746	4.72896919824792e-07	0.000136782550541517	1	152600234	152601086	late cornified envelope 3C [Source:HGNC Symbol;Acc:HGNC:16612]	LCE3C
ENSG00000255501	99.1813809575964	1.21814229286719	0.235377132255029	5.17527884377204	2.2757084788265e-07	7.29395320281174e-05	11	105137714	105531697	caspase recruitment domain family member 18 [Source:HGNC Symbol;Acc:HGNC:28861]	CARD18
ENSG00000291237	1005.50145777471	-0.64955845534878	0.111890197469147	-5.80532048419962	6.42430026939188e-09	3.46298985885083e-06	6	159669069	159762529	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	SOD2
